Date,Adj close,Close,High,Low,Open,Volume
2013-01-06,2709.35009765625,2709.35009765625,2711.02001953125,2690.110107421875,2696.93994140625,0
2013-01-13,2717.7900390625,2717.7900390625,2719.989990234375,2702.719970703125,2712.780029296875,0
2013-01-20,2709.590087890625,2709.590087890625,2731.0400390625,2707.35009765625,2723.8798828125,0
2013-01-27,2744.179931640625,2744.179931640625,2748.1298828125,2716.090087890625,2721.5,0
2013-02-03,2710.080078125,2710.080078125,2718.56005859375,2696.639892578125,2706.219970703125,0
2013-02-10,2630.300048828125,2630.300048828125,2631.820068359375,2598.2900390625,2603.10009765625,0
2013-02-17,2615.260009765625,2615.260009765625,2642.949951171875,2615.260009765625,2634.239990234375,0
2013-02-24,2630.050048828125,2630.050048828125,2630.4599609375,2590.02001953125,2590.02001953125,0
2013-03-03,2616.75,2616.75,2638.320068359375,2589.840087890625,2627.929931640625,0
2013-03-10,2728.780029296875,2728.780029296875,2733.860107421875,2699.300048828125,2699.300048828125,0
2013-03-17,2725.719970703125,2725.719970703125,2746.02001953125,2714.760009765625,2745.0400390625,0
2013-03-24,2681.669921875,2681.669921875,2702.139892578125,2662.889892578125,2680.9599609375,0
2013-03-31,2624.02001953125,2624.02001953125,2641.580078125,2602.6298828125,2613.199951171875,0
2013-04-07,2585.280029296875,2585.280029296875,2634.93994140625,2566.739990234375,2622.719970703125,0
2013-04-14,2633.469970703125,2633.469970703125,2669.580078125,2627.070068359375,2669.580078125,0
2013-04-21,2575.159912109375,2575.159912109375,2588.360107421875,2560.919921875,2565.889892578125,0
2013-04-28,2683.429931640625,2683.429931640625,2692.780029296875,2670.340087890625,2689.8701171875,0
2013-05-05,2763.679931640625,2763.679931640625,2764.169921875,2710.52001953125,2724.139892578125,0
2013-05-12,2785.239990234375,2785.239990234375,2805.300048828125,2773.590087890625,2775.75,0
2013-05-19,2817.989990234375,2817.989990234375,2825.43994140625,2791.830078125,2803.639892578125,0
2013-05-26,2764.2900390625,2764.2900390625,2793.919921875,2752.090087890625,2784.949951171875,0
2013-06-02,2769.639892578125,2769.639892578125,2799.2099609375,2760.18994140625,2799.2099609375,0
2013-06-09,2724.080078125,2724.080078125,2733.9599609375,2664.070068359375,2680.820068359375,0
2013-06-16,2667.320068359375,2667.320068359375,2687.18994140625,2660.97998046875,2670.610107421875,0
2013-06-23,2549.47998046875,2549.47998046875,2613.1298828125,2549.47998046875,2595.659912109375,0
2013-06-30,2602.590087890625,2602.590087890625,2635.89990234375,2591.1201171875,2626.22998046875,0
2013-07-07,2596.010009765625,2596.010009765625,2660.18994140625,2596.010009765625,2649.0400390625,0
2013-07-14,2674.8701171875,2674.8701171875,2697.449951171875,2666.340087890625,2688.389892578125,0
2013-07-21,2716.169921875,2716.169921875,2716.909912109375,2698.06005859375,2711.199951171875,0
2013-07-28,2741.9599609375,2741.9599609375,2766.64990234375,2733.68994140625,2750.47998046875,0
2013-08-04,2811.0,2811.0,2819.139892578125,2796.530029296875,2816.139892578125,56128500
