Date,Adj close,Close,High,Low,Open,Volume
2015-11-30,5166.5,5166.5,5213.10009765625,5166.2001953125,5202.60009765625,0
2015-12-31,5295.89990234375,5295.89990234375,5325.7998046875,5295.89990234375,5319.89990234375,0
2016-01-31,5005.5,5005.5,5008.5,4947.60009765625,4976.2001953125,0
2016-02-29,4880.89990234375,4880.89990234375,4925.7001953125,4878.7998046875,4880.0,0
2016-03-31,5082.7998046875,5082.7998046875,5098.2001953125,5010.2998046875,5010.2998046875,0
2016-04-30,5252.2001953125,5252.2001953125,5257.10009765625,5210.5,5225.39990234375,0
2016-05-31,5378.60009765625,5378.60009765625,5408.0,5365.2998046875,5408.0,0
2016-06-30,5233.39990234375,5233.39990234375,5247.60009765625,5142.39990234375,5142.39990234375,0
2016-07-31,5562.2998046875,5562.2998046875,5570.39990234375,5536.89990234375,5556.60009765625,0
2016-08-31,5433.0,5433.0,5478.2998046875,5412.60009765625,5478.2998046875,0
2016-09-30,5435.89990234375,5435.89990234375,5471.2998046875,5417.7001953125,5471.2998046875,0
2016-10-31,5317.7001953125,5317.7001953125,5329.10009765625,5277.7001953125,5283.7998046875,0
2016-11-30,5440.5,5440.5,5458.10009765625,5423.2001953125,5457.5,0
2016-12-31,5665.7998046875,5665.7998046875,5699.10009765625,5665.7998046875,5699.10009765625,0
2017-01-31,5620.89990234375,5620.89990234375,5661.5,5606.2001953125,5661.5,0
2017-02-28,5712.2001953125,5712.2001953125,5755.60009765625,5712.2001953125,5724.2001953125,0
2017-03-31,5864.89990234375,5864.89990234375,5901.5,5864.89990234375,5896.2001953125,0
2017-04-30,5924.10009765625,5924.10009765625,5924.10009765625,5894.7998046875,5921.5,0
2017-05-31,5724.60009765625,5724.60009765625,5740.10009765625,5708.5,5717.89990234375,0
2017-06-30,5721.5,5721.5,5818.10009765625,5718.10009765625,5818.10009765625,0
2017-07-31,5720.60009765625,5720.60009765625,5745.2001953125,5701.7998046875,5702.7998046875,0
2017-08-31,5714.5,5714.5,5714.5,5669.7001953125,5669.7001953125,0
2017-09-30,5681.60009765625,5681.60009765625,5688.5,5651.89990234375,5670.39990234375,0
2017-10-31,5909.0,5909.0,5934.5,5908.2998046875,5919.10009765625,0
2017-11-30,5969.89990234375,5969.89990234375,6011.10009765625,5949.2001953125,6011.10009765625,0
2017-12-31,6065.10009765625,6065.10009765625,6091.60009765625,6051.60009765625,6088.10009765625,0
2018-01-31,6037.7001953125,6037.7001953125,6043.7001953125,5993.60009765625,6022.7998046875,0
2018-02-28,6016.0,6016.0,6056.89990234375,6012.60009765625,6056.89990234375,0
2018-03-31,5759.39990234375,5759.39990234375,5804.2998046875,5752.7001953125,5789.5,0
2018-04-30,5982.7001953125,5982.7001953125,5991.10009765625,5945.60009765625,5953.60009765625,0
2018-05-31,6011.89990234375,6011.89990234375,6024.39990234375,5984.7001953125,5984.7001953125,0
2018-06-30,6194.60009765625,6194.60009765625,6232.60009765625,6194.60009765625,6215.39990234375,0
2018-07-31,6280.2001953125,6280.2001953125,6298.60009765625,6271.89990234375,6278.39990234375,0
2018-08-31,6319.5,6319.5,6355.2001953125,6319.5,6351.7998046875,0
2018-09-30,6207.60009765625,6207.60009765625,6234.39990234375,6181.2001953125,6181.2001953125,0
2018-10-31,5830.2998046875,5830.2998046875,5830.2998046875,5789.5,5805.10009765625,0
2018-11-30,5667.2001953125,5667.2001953125,5758.39990234375,5667.2001953125,5758.39990234375,0
2018-12-31,5646.39990234375,5646.39990234375,5700.60009765625,5646.39990234375,5654.2998046875,0
2019-01-31,5864.7001953125,5864.7001953125,5912.60009765625,5864.7001953125,5886.7001953125,947600
2019-02-28,6169.0,6169.0,6173.10009765625,6135.39990234375,6150.2998046875,805900
2019-03-31,6180.7001953125,6180.7001953125,6213.39990234375,6176.10009765625,6176.10009765625,789600
2019-04-30,6325.5,6325.5,6359.5,6316.2998046875,6359.5,613700
2019-05-31,6396.89990234375,6396.89990234375,6398.7998046875,6362.2001953125,6392.10009765625,742900
2019-06-30,6618.7998046875,6618.7998046875,6670.10009765625,6618.7998046875,6666.2998046875,754200
2019-07-31,6812.60009765625,6812.60009765625,6845.10009765625,6812.60009765625,6845.10009765625,760100
2019-08-31,6604.2001953125,6604.2001953125,6612.10009765625,6507.39990234375,6507.39990234375,905400
2019-09-30,6688.2998046875,6688.2998046875,6734.7001953125,6688.2998046875,6715.89990234375,611600
2019-10-31,6663.39990234375,6663.39990234375,6689.5,6639.7998046875,6689.5,636000
2019-11-30,6846.0,6846.0,6893.7001953125,6846.0,6869.10009765625,543500
2019-12-31,6684.10009765625,6684.10009765625,6804.89990234375,6684.10009765625,6804.89990234375,314200
2020-01-31,7017.2001953125,7017.2001953125,7046.7001953125,7008.39990234375,7008.39990234375,756400
2020-02-29,6441.2001953125,6441.2001953125,6657.89990234375,6426.7998046875,6657.89990234375,1524000
2020-03-31,5076.7998046875,5076.7998046875,5366.39990234375,5005.7998046875,5181.39990234375,1522500
2020-04-30,5522.39990234375,5522.39990234375,5549.10009765625,5393.39990234375,5393.39990234375,1198100
2020-05-31,5755.7001953125,5755.7001953125,5851.10009765625,5755.7001953125,5851.10009765625,2447600
2020-06-30,5897.89990234375,5897.89990234375,5955.2001953125,5815.0,5815.0,1009000
2020-07-31,5927.7998046875,5927.7998046875,6051.10009765625,5893.2001953125,6051.10009765625,879100
2020-08-31,6060.5,6060.5,6093.89990234375,6060.5,6073.7998046875,811400
2020-09-30,5815.89990234375,5815.89990234375,5952.0,5815.89990234375,5952.0,931000
2020-10-31,5927.60009765625,5927.60009765625,5986.60009765625,5927.60009765625,5960.2998046875,871400
2020-11-30,6517.7998046875,6517.7998046875,6641.10009765625,6517.7998046875,6605.5,1118600
2020-12-31,6587.10009765625,6587.10009765625,6682.39990234375,6587.10009765625,6682.39990234375,272900
2021-01-31,6607.39990234375,6607.39990234375,6730.2001953125,6585.2998046875,6649.7001953125,728600
2021-02-28,6673.2998046875,6673.2998046875,6793.89990234375,6658.89990234375,6792.60009765625,1032700
2021-03-31,6790.7001953125,6790.7001953125,6862.60009765625,6755.0,6756.39990234375,717600
