Date,Adj close,Close,High,Low,Open,Volume
2015-11-30,6356.10009765625,6356.10009765625,6387.10009765625,6329.89990234375,6375.2001953125,834458200
2015-12-31,6242.2998046875,6242.2998046875,6278.2998046875,6233.0,6274.10009765625,161427100
2016-01-31,6083.7998046875,6083.7998046875,6083.7998046875,5931.7998046875,5931.7998046875,988153400
2016-02-29,6097.10009765625,6097.10009765625,6105.0,6033.2001953125,6096.0,941705500
2016-03-31,6174.89990234375,6174.89990234375,6203.39990234375,6149.7998046875,6203.2001953125,746399600
2016-04-30,6241.89990234375,6241.89990234375,6322.39990234375,6241.89990234375,6322.39990234375,865553800
2016-05-31,6230.7998046875,6230.7998046875,6290.10009765625,6230.10009765625,6270.7998046875,1329032900
2016-06-30,6504.2998046875,6504.2998046875,6504.2998046875,6310.0,6360.10009765625,1515147700
2016-07-31,6724.39990234375,6724.39990234375,6740.5,6691.10009765625,6721.10009765625,896711900
2016-08-31,6781.5,6781.5,6832.89990234375,6779.5,6820.7998046875,914533800
2016-09-30,6899.2998046875,6899.2998046875,6919.39990234375,6809.5,6919.39990234375,1148617200
2016-10-31,6954.2001953125,6954.2001953125,6996.2998046875,6945.2998046875,6996.2998046875,786510100
2016-11-30,6783.7998046875,6783.7998046875,6845.7001953125,6765.2001953125,6772.0,1331987200
2016-12-31,7142.7998046875,7142.7998046875,7142.7998046875,7087.5,7120.2998046875,316700000
2017-01-31,7099.2001953125,7099.2001953125,7162.5,7099.2001953125,7118.5,959011000
2017-02-28,7263.39990234375,7263.39990234375,7284.2001953125,7246.60009765625,7253.0,981918400
2017-03-31,7322.89990234375,7322.89990234375,7369.60009765625,7322.89990234375,7369.5,957012600
2017-04-30,7203.89990234375,7203.89990234375,7243.2998046875,7197.2998046875,7237.2001953125,1148718800
2017-05-31,7520.0,7520.0,7586.5,7519.7001953125,7526.5,1864745500
2017-06-30,7312.7001953125,7312.7001953125,7377.39990234375,7302.7001953125,7350.2998046875,978353300
2017-07-31,7372.0,7372.0,7425.5,7367.89990234375,7368.39990234375,898503100
2017-08-31,7430.60009765625,7430.60009765625,7443.7001953125,7365.0,7365.2998046875,761338600
2017-09-30,7372.7998046875,7372.7998046875,7382.7001953125,7321.60009765625,7322.7998046875,728387400
2017-10-31,7493.10009765625,7493.10009765625,7516.89990234375,7484.0,7487.7998046875,708732700
2017-11-30,7326.7001953125,7326.7001953125,7416.2998046875,7326.7001953125,7393.60009765625,1338402400
2017-12-31,7687.7998046875,7687.7998046875,7697.60009765625,7620.0,7622.89990234375,289238900
