Date,Adj close,Close,High,Low,Open,Volume
2013-08-25,5123.39990234375,5123.39990234375,5142.10009765625,5078.10009765625,5078.10009765625,867507200
2013-09-01,5135.0,5135.0,5135.0,5075.89990234375,5092.39990234375,871891200
2013-09-08,5145.0,5145.0,5156.89990234375,5115.10009765625,5142.5,628791400
2013-09-15,5219.60009765625,5219.60009765625,5242.5,5208.2001953125,5242.5,655170400
2013-09-22,5276.7001953125,5276.7001953125,5295.5,5268.7998046875,5295.5,1202889300
2013-09-29,5307.10009765625,5307.10009765625,5314.2998046875,5294.5,5294.5,567079100
2013-10-06,5208.0,5208.0,5234.89990234375,5197.7001953125,5234.89990234375,412505200
2013-10-13,5230.89990234375,5230.89990234375,5239.60009765625,5147.10009765625,5147.10009765625,571839000
2013-10-20,5321.5,5321.5,5326.5,5283.2001953125,5283.2001953125,629824100
2013-10-27,5386.2998046875,5386.2998046875,5397.10009765625,5372.89990234375,5372.89990234375,708908100
2013-11-03,5411.10009765625,5411.10009765625,5425.89990234375,5405.39990234375,5425.5,461718100
2013-11-10,5400.7001953125,5400.7001953125,5422.0,5379.89990234375,5422.0,596859000
2013-11-17,5401.7001953125,5401.7001953125,5406.10009765625,5340.60009765625,5355.39990234375,567465400
2013-11-24,5335.89990234375,5335.89990234375,5352.60009765625,5288.2998046875,5288.2998046875,549508600
2013-12-01,5320.10009765625,5320.10009765625,5339.2001953125,5308.10009765625,5334.2998046875,626814500
2013-12-08,5186.0,5186.0,5198.60009765625,5154.60009765625,5198.0,533060500
2013-12-15,5098.39990234375,5098.39990234375,5098.39990234375,5047.5,5062.5,654104400
2013-12-22,5265.2001953125,5265.2001953125,5265.2001953125,5202.2001953125,5202.2001953125,1353735400
2013-12-29,5324.10009765625,5324.10009765625,5365.2998046875,5319.7001953125,5327.2001953125,228752700
2014-01-05,5350.10009765625,5350.10009765625,5367.89990234375,5325.7998046875,5367.89990234375,314718600
2014-01-12,5312.39990234375,5312.39990234375,5324.39990234375,5306.2998046875,5324.39990234375,470881200
2014-01-19,5305.89990234375,5305.89990234375,5319.2998046875,5283.89990234375,5309.10009765625,548867400
2014-01-26,5240.89990234375,5240.89990234375,5278.60009765625,5240.89990234375,5263.0,614734800
2014-02-02,5190.0,5190.0,5196.7001953125,5169.89990234375,5188.10009765625,602911200
2014-02-09,5166.5,5166.5,5168.60009765625,5131.39990234375,5131.39990234375,662850400
2014-02-16,5356.2998046875,5356.2998046875,5356.2998046875,5308.10009765625,5308.10009765625,598877100
2014-02-23,5438.7001953125,5438.7001953125,5452.39990234375,5412.2998046875,5412.2998046875,756673200
2014-03-02,5404.7998046875,5404.7998046875,5441.0,5401.60009765625,5411.39990234375,1005022500
2014-03-09,5462.2998046875,5462.2998046875,5462.2998046875,5444.2998046875,5445.89990234375,596034100
2014-03-16,5329.39990234375,5329.39990234375,5412.60009765625,5329.39990234375,5412.60009765625,601098600
2014-03-23,5338.10009765625,5338.10009765625,5338.10009765625,5294.0,5294.0,1206543900
2014-03-30,5366.89990234375,5366.89990234375,5372.5,5342.7001953125,5350.10009765625,709931000
2014-04-06,5422.7998046875,5422.7998046875,5422.7998046875,5398.10009765625,5409.89990234375,483970700
2014-04-13,5428.60009765625,5428.60009765625,5480.7998046875,5423.89990234375,5480.7998046875,565352600
2014-04-20,5454.2001953125,5454.2001953125,5459.39990234375,5420.2998046875,5420.2998046875,532703200
2014-04-27,5531.0,5531.0,5537.7998046875,5517.7998046875,5517.7998046875,610749400
2014-05-04,5458.10009765625,5458.10009765625,5458.7001953125,5430.39990234375,5448.7998046875,533780800
2014-05-11,5460.7998046875,5460.7998046875,5476.7998046875,5431.5,5476.7998046875,515920400
2014-05-18,5479.0,5479.0,5509.7001953125,5471.39990234375,5509.7001953125,532092800
2014-05-25,5492.7998046875,5492.7998046875,5507.39990234375,5479.89990234375,5479.89990234375,586860000
2014-06-01,5492.5,5492.5,5525.10009765625,5492.5,5519.5,1072302700
2014-06-08,5464.0,5464.0,5472.7998046875,5436.89990234375,5436.89990234375,538557500
2014-06-15,5405.10009765625,5405.10009765625,5428.7998046875,5373.60009765625,5428.7998046875,686155800
2014-06-22,5419.5,5419.5,5468.2001953125,5418.0,5468.2001953125,897196400
2014-06-29,5445.10009765625,5445.10009765625,5480.10009765625,5440.7001953125,5464.2998046875,767866900
2014-07-06,5525.0,5525.0,5531.7001953125,5491.2001953125,5491.2001953125,501965200
2014-07-13,5486.7998046875,5486.7998046875,5503.10009765625,5441.7001953125,5464.39990234375,492376400
2014-07-20,5531.7001953125,5531.7001953125,5531.7001953125,5484.10009765625,5522.39990234375,561305200
2014-07-27,5583.5,5583.5,5588.7001953125,5568.60009765625,5587.7998046875,573630000
2014-08-03,5556.39990234375,5556.39990234375,5632.89990234375,5544.0,5632.89990234375,630726500
2014-08-10,5435.2998046875,5435.2998046875,5509.0,5425.2001953125,5509.0,690349600
2014-08-17,5566.5,5566.5,5578.5,5545.0,5548.5,489602300
2014-08-24,5645.60009765625,5645.60009765625,5662.7001953125,5638.89990234375,5638.89990234375,569739100
2014-08-31,5625.89990234375,5625.89990234375,5630.60009765625,5614.2998046875,5624.39990234375,886315300
2014-09-07,5598.7001953125,5598.7001953125,5631.2998046875,5592.89990234375,5631.2998046875,486214600
2014-09-14,5531.10009765625,5531.10009765625,5548.7001953125,5509.7998046875,5546.10009765625,544595600
2014-09-21,5433.10009765625,5433.10009765625,5443.2001953125,5415.5,5415.7998046875,974436600
2014-09-28,5313.39990234375,5313.39990234375,5382.2001953125,5309.7998046875,5382.2001953125,624443300
2014-10-05,5318.2001953125,5318.2001953125,5318.60009765625,5281.2001953125,5297.7001953125,488425500
2014-10-12,5188.2998046875,5188.2998046875,5295.7001953125,5187.60009765625,5295.7001953125,710522700
2014-10-19,5271.7001953125,5271.7001953125,5308.5,5254.89990234375,5254.89990234375,736385900
2014-10-26,5412.2001953125,5412.2001953125,5425.7001953125,5383.10009765625,5383.10009765625,600455400
2014-11-02,5526.60009765625,5526.60009765625,5526.60009765625,5476.2001953125,5476.2001953125,726033900
2014-11-09,5549.10009765625,5549.10009765625,5549.10009765625,5500.2998046875,5506.10009765625,729595000
2014-11-16,5454.2998046875,5454.2998046875,5457.39990234375,5419.2998046875,5442.7001953125,447174700
2014-11-23,5304.2998046875,5304.2998046875,5327.2001953125,5292.89990234375,5316.2001953125,569498700
2014-11-30,5313.0,5313.0,5400.89990234375,5313.0,5400.89990234375,660919200
2014-12-07,5335.2998046875,5335.2998046875,5389.39990234375,5308.2001953125,5368.7998046875,639346700
2014-12-14,5219.60009765625,5219.60009765625,5241.5,5204.0,5231.0,641041100
2014-12-21,5338.60009765625,5338.60009765625,5343.10009765625,5210.7998046875,5210.7998046875,0
2014-12-28,5394.5,5394.5,5398.2001953125,5366.5,5380.89990234375,0
2015-01-04,5435.89990234375,5435.89990234375,5436.2998046875,5387.0,5411.0,0
2015-01-11,5465.60009765625,5465.60009765625,5465.60009765625,5381.5,5381.5,0
2015-01-18,5299.2001953125,5299.2001953125,5333.89990234375,5267.39990234375,5331.39990234375,0
2015-01-25,5501.7998046875,5501.7998046875,5501.7998046875,5419.89990234375,5419.89990234375,0
2015-02-01,5588.2998046875,5588.2998046875,5619.5,5569.5,5569.5,0
2015-02-08,5820.2001953125,5820.2001953125,5850.89990234375,5809.5,5811.0,0
2015-02-15,5877.5,5877.5,5893.5,5743.60009765625,5743.60009765625,0
2015-02-22,5881.5,5881.5,5910.7998046875,5872.89990234375,5904.2001953125,0
2015-03-01,5928.7998046875,5928.7998046875,5944.7998046875,5874.7998046875,5908.5,0
2015-03-08,5898.89990234375,5898.89990234375,5916.39990234375,5870.7001953125,5904.2001953125,0
2015-03-15,5814.5,5814.5,5855.10009765625,5799.0,5850.2001953125,0
2015-03-22,5975.5,5975.5,5979.7998046875,5927.89990234375,5950.7998046875,0
2015-03-29,5919.89990234375,5919.89990234375,5933.2001953125,5877.10009765625,5879.10009765625,0
2015-04-05,5898.60009765625,5898.60009765625,5907.39990234375,5860.7998046875,5860.7998046875,0
2015-04-12,5968.39990234375,5968.39990234375,5968.39990234375,5926.0,5932.2001953125,0
2015-04-19,5877.89990234375,5877.89990234375,5947.5,5869.5,5947.5,0
2015-04-26,5933.2998046875,5933.2998046875,5935.0,5844.7998046875,5844.7998046875,0
2015-05-03,5838.60009765625,5838.60009765625,5948.5,5838.60009765625,5948.5,0
